Date,Month,Year,Customer ID,Customer Age,Age Group,Customer Gender,Country,State,Product Category,Sub Category,Product,Frame Size,Order Quantity,Unit Cost,Unit Price,Cost,Revenue,Profit
3/27/14,March,2014,16533,36,Adults (35-64),F,France,Seine Saint Denis,Bikes,Road Bikes,"Road-250 Black, 52",52,1,1555,2443,1555,2003,448
3/27/16,March,2016,16533,36,Adults (35-64),F,France,Seine Saint Denis,Bikes,Road Bikes,"Road-250 Black, 52",52,1,1555,2443,1555,2003,448
12/27/12,December,2012,16534,36,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-250 Black, 58",58,2,1555,2443,3110,4544,1434
12/27/11,December,2011,16534,36,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-250 Black, 58",58,1,1555,2443,1555,2272,717
4/24/14,April,2014,16534,36,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-250 Black, 58",58,1,1555,2443,1555,2272,717
4/24/16,April,2016,16534,36,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-250 Black, 58",58,1,1555,2443,1555,2272,717
8/25/12,August,2012,16538,37,Adults (35-64),F,Germany,Hamburg,Bikes,Road Bikes,"Road-250 Black, 48",48,2,1555,2443,3110,4544,1434
8/25/11,August,2011,16538,37,Adults (35-64),F,Germany,Hamburg,Bikes,Road Bikes,"Road-250 Black, 48",48,2,1555,2443,3110,4544,1434
1/1/13,January,2013,16538,37,Adults (35-64),F,Germany,Hamburg,Bikes,Road Bikes,"Road-250 Black, 48",48,1,1555,2443,1555,2272,717
1/1/15,January,2015,16538,37,Adults (35-64),F,Germany,Hamburg,Bikes,Road Bikes,"Road-250 Black, 48",48,1,1555,2443,1555,2272,717
11/2/13,November,2013,16538,37,Adults (35-64),F,Germany,Hamburg,Bikes,Road Bikes,"Road-250 Black, 48",48,1,1555,2443,1555,2272,717
11/2/15,November,2015,16538,37,Adults (35-64),F,Germany,Hamburg,Bikes,Road Bikes,"Road-250 Black, 48",48,1,1555,2443,1555,2272,717
4/9/14,April,2014,16538,37,Adults (35-64),F,Germany,Hamburg,Bikes,Road Bikes,"Road-250 Black, 48",48,1,1555,2443,1555,2272,717
4/9/16,April,2016,16538,37,Adults (35-64),F,Germany,Hamburg,Bikes,Road Bikes,"Road-250 Black, 48",48,2,1555,2443,3110,4544,1434
1/13/13,January,2013,16540,37,Adults (35-64),M,Germany,Hessen,Bikes,Road Bikes,"Road-250 Red, 58",58,1,1555,2443,1555,2272,717
1/13/15,January,2015,16540,37,Adults (35-64),M,Germany,Hessen,Bikes,Road Bikes,"Road-250 Red, 58",58,1,1555,2443,1555,2272,717
2/9/13,February,2013,16540,37,Adults (35-64),M,Germany,Hessen,Bikes,Road Bikes,"Road-250 Red, 58",58,1,1555,2443,1555,2272,717
2/9/15,February,2015,16540,37,Adults (35-64),M,Germany,Hessen,Bikes,Road Bikes,"Road-250 Red, 58",58,1,1555,2443,1555,2272,717
3/13/14,March,2014,16540,37,Adults (35-64),M,Germany,Hessen,Bikes,Road Bikes,"Road-250 Black, 52",52,1,1555,2443,1555,2272,717
3/13/16,March,2016,16540,37,Adults (35-64),M,Germany,Hessen,Bikes,Road Bikes,"Road-250 Black, 52",52,1,1555,2443,1555,2272,717
3/14/14,March,2014,16540,37,Adults (35-64),M,Germany,Hessen,Bikes,Road Bikes,"Road-250 Black, 52",52,1,1555,2443,1555,2272,717
3/14/16,March,2016,16540,37,Adults (35-64),M,Germany,Hessen,Bikes,Road Bikes,"Road-250 Black, 52",52,2,1555,2443,3110,4544,1434
5/25/14,May,2014,16540,37,Adults (35-64),M,Germany,Hessen,Bikes,Road Bikes,"Road-250 Black, 52",52,1,1555,2443,1555,2272,717
5/25/16,May,2016,16540,37,Adults (35-64),M,Germany,Hessen,Bikes,Road Bikes,"Road-250 Black, 52",52,1,1555,2443,1555,2272,717
6/26/14,June,2014,16540,37,Adults (35-64),M,Germany,Hessen,Bikes,Road Bikes,"Road-250 Black, 52",52,1,1555,2443,1555,2272,717
6/26/16,June,2016,16540,37,Adults (35-64),M,Germany,Hessen,Bikes,Road Bikes,"Road-250 Black, 52",52,3,1555,2443,4665,6816,2151
2/10/12,February,2012,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 52",52,2,1555,2443,3110,4691,1581
2/10/11,February,2011,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 52",52,4,1555,2443,6220,9381,3161
6/8/12,June,2012,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 52",52,2,1555,2443,3110,4691,1581
6/8/11,June,2011,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 52",52,3,1555,2443,4665,7036,2371
9/25/12,September,2012,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 52",52,2,1555,2443,3110,4691,1581
9/25/11,September,2011,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 52",52,2,1555,2443,3110,4691,1581
10/4/12,October,2012,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 52",52,2,1555,2443,3110,4691,1581
10/4/11,October,2011,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 52",52,1,1555,2443,1555,2345,790
10/10/12,October,2012,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 52",52,2,1555,2443,3110,4691,1581
10/10/11,October,2011,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 52",52,3,1555,2443,4665,7036,2371
1/13/13,January,2013,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 52",52,1,1555,2443,1555,2345,790
1/13/15,January,2015,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 52",52,2,1555,2443,3110,4691,1581
3/8/13,March,2013,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 52",52,1,1555,2443,1555,2345,790
3/8/15,March,2015,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 52",52,1,1555,2443,1555,2345,790
3/11/13,March,2013,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 52",52,1,1555,2443,1555,2345,790
3/11/15,March,2015,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 52",52,1,1555,2443,1555,2345,790
7/7/13,July,2013,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 52",52,1,1555,2443,1555,2345,790
7/7/15,July,2015,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 52",52,1,1555,2443,1555,2345,790
7/30/13,July,2013,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 52",52,1,1555,2443,1555,2345,790
7/30/15,July,2015,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 52",52,1,1555,2443,1555,2345,790
12/2/13,December,2013,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 58",58,1,1555,2443,1555,2345,790
12/2/15,December,2015,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 58",58,1,1555,2443,1555,2345,790
12/8/13,December,2013,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 58",58,1,1555,2443,1555,2345,790
12/8/15,December,2015,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 58",58,1,1555,2443,1555,2345,790
3/1/14,March,2014,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 58",58,1,1555,2443,1555,2345,790
3/1/16,March,2016,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 58",58,1,1555,2443,1555,2345,790
3/23/14,March,2014,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 58",58,1,1555,2443,1555,2345,790
3/23/16,March,2016,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 58",58,3,1555,2443,4665,7036,2371
4/20/14,April,2014,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 58",58,1,1555,2443,1555,2345,790
4/20/16,April,2016,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 58",58,3,1555,2443,4665,7036,2371
5/4/14,May,2014,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 58",58,1,1555,2443,1555,2345,790
5/4/16,May,2016,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 58",58,3,1555,2443,4665,7036,2371
5/14/14,May,2014,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 58",58,1,1555,2443,1555,2345,790
5/14/16,May,2016,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 58",58,2,1555,2443,3110,4691,1581
6/13/14,June,2014,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 58",58,1,1555,2443,1555,2345,790
6/13/16,June,2016,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 58",58,2,1555,2443,3110,4691,1581
6/28/14,June,2014,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 58",58,1,1555,2443,1555,2345,790
6/28/16,June,2016,16546,38,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 58",58,1,1555,2443,1555,2345,790
6/15/13,June,2013,16547,39,Adults (35-64),M,France,Hauts de Seine,Bikes,Road Bikes,"Road-250 Black, 58",58,1,1555,2443,1555,2272,717
6/15/15,June,2015,16547,39,Adults (35-64),M,France,Hauts de Seine,Bikes,Road Bikes,"Road-250 Black, 58",58,1,1555,2443,1555,2272,717
4/3/14,April,2014,16547,39,Adults (35-64),M,France,Hauts de Seine,Bikes,Road Bikes,"Road-250 Black, 58",58,1,1555,2443,1555,2272,717
4/3/16,April,2016,16547,39,Adults (35-64),M,France,Hauts de Seine,Bikes,Road Bikes,"Road-250 Black, 58",58,1,1555,2443,1555,2272,717
6/27/13,June,2013,16559,28,Young Adults (25-34),F,France,Val d'Oise,Bikes,Road Bikes,"Road-250 Black, 52",52,1,1555,2443,1555,1930,375
6/27/15,June,2015,16559,28,Young Adults (25-34),F,France,Val d'Oise,Bikes,Road Bikes,"Road-250 Black, 52",52,1,1555,2443,1555,1930,375
6/25/14,June,2014,16559,28,Young Adults (25-34),F,France,Val d'Oise,Bikes,Road Bikes,"Road-250 Black, 52",52,1,1555,2443,1555,1930,375
6/25/16,June,2016,16559,28,Young Adults (25-34),F,France,Val d'Oise,Bikes,Road Bikes,"Road-250 Black, 52",52,2,1555,2443,3110,3860,750
3/2/12,March,2012,16560,27,Young Adults (25-34),M,France,Seine Saint Denis,Bikes,Road Bikes,"Road-250 Red, 58",58,2,1555,2443,3110,4007,897
3/2/11,March,2011,16560,27,Young Adults (25-34),M,France,Seine Saint Denis,Bikes,Road Bikes,"Road-250 Red, 58",58,3,1555,2443,4665,6010,1345
4/25/13,April,2013,16560,27,Young Adults (25-34),M,France,Seine Saint Denis,Bikes,Road Bikes,"Road-250 Red, 58",58,1,1555,2443,1555,2003,448
4/25/15,April,2015,16560,27,Young Adults (25-34),M,France,Seine Saint Denis,Bikes,Road Bikes,"Road-250 Red, 58",58,3,1555,2443,4665,6010,1345
6/19/13,June,2013,16560,27,Young Adults (25-34),M,France,Seine Saint Denis,Bikes,Road Bikes,"Road-250 Red, 58",58,1,1555,2443,1555,2003,448
6/19/15,June,2015,16560,27,Young Adults (25-34),M,France,Seine Saint Denis,Bikes,Road Bikes,"Road-250 Red, 58",58,3,1555,2443,4665,6010,1345
10/12/13,October,2013,16560,27,Young Adults (25-34),M,France,Seine Saint Denis,Bikes,Road Bikes,"Road-250 Red, 58",58,1,1555,2443,1555,2003,448
10/12/15,October,2015,16560,27,Young Adults (25-34),M,France,Seine Saint Denis,Bikes,Road Bikes,"Road-250 Red, 58",58,1,1555,2443,1555,2003,448
6/26/14,June,2014,16560,27,Young Adults (25-34),M,France,Seine Saint Denis,Bikes,Road Bikes,"Road-250 Black, 58",58,1,1555,2443,1555,2003,448
6/26/16,June,2016,16560,27,Young Adults (25-34),M,France,Seine Saint Denis,Bikes,Road Bikes,"Road-250 Black, 58",58,1,1555,2443,1555,2003,448
6/16/13,June,2013,16569,45,Adults (35-64),F,France,Hauts de Seine,Bikes,Road Bikes,"Road-250 Red, 44",44,1,1519,2443,1519,2272,753
6/16/15,June,2015,16569,45,Adults (35-64),F,France,Hauts de Seine,Bikes,Road Bikes,"Road-250 Red, 44",44,1,1519,2443,1519,2272,753
7/9/13,July,2013,16569,45,Adults (35-64),F,France,Hauts de Seine,Bikes,Road Bikes,"Road-250 Red, 44",44,1,1519,2443,1519,2272,753
7/9/15,July,2015,16569,45,Adults (35-64),F,France,Hauts de Seine,Bikes,Road Bikes,"Road-250 Red, 44",44,1,1519,2443,1519,2272,753
7/5/12,July,2012,16570,45,Adults (35-64),F,France,Yveline,Bikes,Road Bikes,"Road-350-W Yellow, 40",40,2,1083,1701,2166,2586,420
7/5/11,July,2011,16570,45,Adults (35-64),F,France,Yveline,Bikes,Road Bikes,"Road-350-W Yellow, 40",40,1,1083,1701,1083,1293,210
6/11/13,June,2013,16570,45,Adults (35-64),F,France,Yveline,Bikes,Road Bikes,"Road-350-W Yellow, 40",40,1,1083,1701,1083,1293,210
6/11/15,June,2015,16570,45,Adults (35-64),F,France,Yveline,Bikes,Road Bikes,"Road-350-W Yellow, 40",40,1,1083,1701,1083,1293,210
7/22/13,July,2013,16570,45,Adults (35-64),F,France,Yveline,Bikes,Road Bikes,"Road-350-W Yellow, 40",40,1,1083,1701,1083,1293,210
9/9/13,September,2013,16744,55,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3113,942
9/9/15,September,2015,16744,55,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3113,942
9/30/13,September,2013,16744,55,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3113,942
9/30/15,September,2015,16744,55,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",62,3,2171,3578,6513,9339,2826
6/21/14,June,2014,16744,55,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3113,942
6/21/16,June,2016,16744,55,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3113,942
2/14/12,February,2012,16764,24,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,2,1083,1701,2166,3368,1202
2/14/11,February,2011,16764,24,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,3,1083,1701,3249,5052,1803
2/19/12,February,2012,16764,24,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,2,1083,1701,2166,3368,1202
2/19/11,February,2011,16764,24,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1684,601
7/5/12,July,2012,16764,24,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,2,1083,1701,2166,3368,1202
7/5/11,July,2011,16764,24,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,3,1083,1701,3249,5052,1803
9/26/12,September,2012,16764,24,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,2,1083,1701,2166,3368,1202
9/26/11,September,2011,16764,24,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,3,1083,1701,3249,5052,1803
9/28/12,September,2012,16764,24,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,2,1083,1701,2166,3368,1202
9/28/11,September,2011,16764,24,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1684,601
12/26/12,December,2012,16764,24,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,2,1083,1701,2166,3368,1202
12/26/11,December,2011,16764,24,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1684,601
8/30/15,August,2015,17734,19,Youth (<25),F,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 56",56,1,2171,3578,2171,2827,656
12/23/13,December,2013,17734,19,Youth (<25),F,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 56",56,1,2171,3578,2171,2827,656
12/23/15,December,2015,17734,19,Youth (<25),F,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 56",56,1,2171,3578,2171,2827,656
1/23/13,January,2013,17739,36,Adults (35-64),M,France,Seine Saint Denis,Bikes,Road Bikes,"Road-550-W Yellow, 40",40,1,713,1120,713,918,205
1/23/15,January,2015,17739,36,Adults (35-64),M,France,Seine Saint Denis,Bikes,Road Bikes,"Road-550-W Yellow, 40",40,1,713,1120,713,918,205
12/17/13,December,2013,17739,36,Adults (35-64),M,France,Seine Saint Denis,Bikes,Road Bikes,"Road-550-W Yellow, 40",40,1,713,1120,713,918,205
12/17/15,December,2015,17739,36,Adults (35-64),M,France,Seine Saint Denis,Bikes,Road Bikes,"Road-550-W Yellow, 40",40,1,713,1120,713,918,205
12/15/12,December,2012,17742,36,Adults (35-64),M,Germany,Saarland,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,2,1083,1701,2166,2790,624
12/15/11,December,2011,17742,36,Adults (35-64),M,Germany,Saarland,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,3,1083,1701,3249,4184,935
3/12/13,March,2013,17742,36,Adults (35-64),M,Germany,Saarland,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1395,312
3/12/15,March,2015,17742,36,Adults (35-64),M,Germany,Saarland,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1395,312
10/2/13,October,2013,17742,36,Adults (35-64),M,Germany,Saarland,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1395,312
10/2/15,October,2015,17742,36,Adults (35-64),M,Germany,Saarland,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1395,312
12/20/13,December,2013,17742,36,Adults (35-64),M,Germany,Saarland,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1395,312
12/20/15,December,2015,17742,36,Adults (35-64),M,Germany,Saarland,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1395,312
2/21/13,February,2013,17752,39,Adults (35-64),F,France,Seine (Paris),Bikes,Road Bikes,"Road-250 Red, 58",58,1,1555,2443,1555,2003,448
2/21/15,February,2015,17752,39,Adults (35-64),F,France,Seine (Paris),Bikes,Road Bikes,"Road-250 Red, 58",58,1,1555,2443,1555,2003,448
12/30/13,December,2013,17752,39,Adults (35-64),F,France,Seine (Paris),Bikes,Road Bikes,"Road-250 Red, 58",58,1,1555,2443,1555,2003,448
12/30/15,December,2015,17752,39,Adults (35-64),F,France,Seine (Paris),Bikes,Road Bikes,"Road-250 Red, 58",58,1,1555,2443,1555,2003,448
5/1/14,May,2014,17752,39,Adults (35-64),F,France,Seine (Paris),Bikes,Road Bikes,"Road-550-W Yellow, 40",40,1,713,1120,713,918,205
5/1/16,May,2016,17752,39,Adults (35-64),F,France,Seine (Paris),Bikes,Road Bikes,"Road-550-W Yellow, 40",40,1,713,1120,713,918,205
2/17/13,February,2013,17754,37,Adults (35-64),F,France,Moselle,Bikes,Road Bikes,"Road-250 Red, 48",48,1,1519,2443,1519,2150,631
2/17/15,February,2015,17754,37,Adults (35-64),F,France,Moselle,Bikes,Road Bikes,"Road-250 Red, 48",48,1,1519,2443,1519,2150,631
12/17/13,December,2013,17754,37,Adults (35-64),F,France,Moselle,Bikes,Road Bikes,"Road-250 Red, 48",48,1,1519,2443,1519,2150,631
12/17/15,December,2015,17754,37,Adults (35-64),F,France,Moselle,Bikes,Road Bikes,"Road-250 Red, 48",48,3,1519,2443,4557,6450,1893
2/5/12,February,2012,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,2,1083,1701,2166,3266,1100
2/5/11,February,2011,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1633,550
6/8/12,June,2012,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,2,1083,1701,2166,3266,1100
6/8/11,June,2011,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1633,550
9/14/12,September,2012,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,2,1083,1701,2166,3266,1100
9/14/11,September,2011,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,3,1083,1701,3249,4899,1650
1/2/13,January,2013,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1633,550
1/2/15,January,2015,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,2,1083,1701,2166,3266,1100
1/7/13,January,2013,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1633,550
1/7/15,January,2015,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,3,1083,1701,3249,4899,1650
1/12/13,January,2013,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1633,550
1/12/15,January,2015,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,3,1083,1701,3249,4899,1650
3/5/13,March,2013,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1633,550
3/5/15,March,2015,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1633,550
3/14/13,March,2013,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1633,550
3/14/15,March,2015,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1633,550
3/28/13,March,2013,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1633,550
3/28/15,March,2015,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1633,550
7/14/13,July,2013,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1633,550
7/14/15,July,2015,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1633,550
7/17/13,July,2013,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1633,550
7/17/15,July,2015,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1633,550
9/8/13,September,2013,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1633,550
9/8/15,September,2015,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1633,550
9/26/13,September,2013,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1633,550
9/26/15,September,2015,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,2,1083,1701,2166,3266,1100
12/1/13,December,2013,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1633,550
12/1/15,December,2015,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1633,550
12/12/13,December,2013,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1633,550
12/12/15,December,2015,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1633,550
12/13/13,December,2013,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1633,550
12/13/15,December,2015,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,3,1083,1701,3249,4899,1650
12/15/13,December,2013,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1633,550
12/15/15,December,2015,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,3,1083,1701,3249,4899,1650
12/20/13,December,2013,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1633,550
12/20/15,December,2015,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1633,550
2/14/14,February,2014,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 58",58,1,1555,2443,1555,2345,790
2/14/16,February,2016,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 58",58,2,1555,2443,3110,4691,1581
3/25/14,March,2014,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 58",58,1,1555,2443,1555,2345,790
3/25/16,March,2016,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 58",58,2,1555,2443,3110,4691,1581
4/4/14,April,2014,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 58",58,1,1555,2443,1555,2345,790
4/4/16,April,2016,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 58",58,1,1555,2443,1555,2345,790
